user_id,user_followers_count,user_friends_count,lat_final,lng_final,user_event_attitude,sentiment_trend,topic,Extroversion,Neuroticism,Agreeableness,Conscientiousness,Openness,tone_of_voice,text_average_count,panic_user
855461180,64,203,33.94890845,-118.1829861,"neutral, indifferent, unrelated","[-1, -1, 1, 0, -1, -1, -1, 0, 0, -1, -1]","Technology and Innovation, Society and News, Economy and Business, Energy and Environment",0.500063926,0.528354629,0.45908198,0.327893309,0.514361872,"outraged, accusatory, urgent.",2.75,1
21816289,148,535,42.55083333,-74.86583333,"neutral, unrelated, indifferent","[0, -1, -1, -1, -1, 0, -1, 0, 0, -1, -1, -1, 0, -1, -1, -1, 0, 0, 0]","Economy and Business, Energy and Environment, Politics and Elections",0.535579981,0.535547758,0.442558916,0.294557647,0.519382141,"critical, frustrated, political",3.166666667,1
831571140,329,292,40.19805556,-74.66444444,"indifferent, uninformed, distracted","[0, 1, 1, 0, 0, -1, 1, 0, 0, 1, 0, -1, 0, 1, -1, 0, 0, -1, 0, 1, -1]","Natural Disasters and Weather, Society and News, Economy and Business, Politics and Elections, Sports and Entertainment",0.528099764,0.529586224,0.445873395,0.30760708,0.513701872,"passionate, partisan, critical",4.2,0
483028724,593,245,26.02334072,-80.18756779,"neutral, indifferent, unaware","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business, Others, Sports and Entertainment",0.519293938,0.533244577,0.472646001,0.322281802,0.516498991,"informative, professional, diverse",3.666666667,0
28899112,2949,915,44.295,-85.41444444,"unclear, unrelated, neutral","[0, -1, 1, 0, -1, 0, 0, 0, -1, 0, 0, -1, 0, -1, 0, 0, 0]","Society and News, Technology and Innovation, Economy and Business, Politics and Elections, Others, Sports and Entertainment",0.553684089,0.54070117,0.412989073,0.267631629,0.542042546,"skeptical, critical, analytical",2.833333333,0
246875107,85,122,41.5585001,-73.0366845,"indifferent, unrelated, neutral","[0, 0, -1, -1, -1, 1, 0, 0, 0, -1, -1, 0, -1, 0, 1]","Society and News, Politics and Elections, Energy and Environment, Economy and Business",0.534098603,0.541174897,0.438161153,0.301028622,0.519886893,"partisan, assertive, critical",3,1
366719884,1324,458,48.5,2.2,"neutral, indifferent, unaware","[1, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, -1, 0, 0, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Economy and Business, Politics and Elections, Sports and Entertainment",0.551925778,0.544744859,0.437718299,0.292683125,0.531264598,"informative, analytical, diverse",2.714285714,0
624849330,935,1982,53.9666667,-1.0833333,"indifferent, uninvolved, unaware","[1, 0, 1, -1, 0, -1, -1, 0, 0, -1, 0, 0, 0, -1, 0]","Natural Disasters and Weather, Society and News, Sports and Entertainment, Politics and Elections",0.521189541,0.514987026,0.486250718,0.349056627,0.506959063,"informative, formal, academic",3,0
447953414,3083,3079,46.04,14.33,"neutral, detached, indifferent","[1, 1, -1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1]","Technology and Innovation, Natural Disasters and Weather, Energy and Environment, Politics and Elections",0.534254248,0.548175009,0.435846666,0.29125916,0.534745324,"reflective, whimsical, thoughtful",1.857142857,0
119183743,2304,2523,53.9666667,-1.0833333,"neutral, indifferent, uninvolved","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0, 1, -1, 0, 0, 0, 0, 1, -1, 1]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Others, Sports and Entertainment",0.52365565,0.545402218,0.432079201,0.27970223,0.526116404,"informative, formal, neutral",4.5,0
220262110,666,66,43.0244249,-83.6919833,"skeptical, distrustful, conspiratorial","[0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, -1]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business",0.514470864,0.528100387,0.462062166,0.329276821,0.518764283,"urgent, defiant, conspiratorial",2.166666667,1
281503367,161,64,47.6204993,-122.3508761,"indifferent, uninformed, disconnected","[-1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business, Sports and Entertainment",0.524040435,0.522951922,0.472365079,0.333542471,0.514766196,"informative, promotional, varied",2.166666667,0
256622686,334,52,53.9666667,-1.0833333,"neutral, indifferent, unaffected","[1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","Society and News, Sports and Entertainment, Politics and Elections",0.539426076,0.55413547,0.447559019,0.278977308,0.543746952,"repetitive, promotional, formal",7.428571429,0
427801605,1,0,42.0396386,-88.3217094,"indifferent, distracted, unconcerned","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Technology and Innovation, Natural Disasters and Weather, Others, Economy and Business",0.502413352,0.530607234,0.473544864,0.333665753,0.517026077,"informative, technical, promotional",2.428571429,0
41091381,738,443,0.32,32.58,"neutral, unrelated, indifferent","[1, 1, -1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, -1]","Natural Disasters and Weather, Energy and Environment, Technology and Innovation, Economy and Business, Politics and Elections",0.513495445,0.52905551,0.45075503,0.310560631,0.508423573,"casual, humorous, observant.",2.333333333,0
620233919,7,5,43.49594681,-96.75837972,"neutral, informational, detached","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Natural Disasters and Weather, Others",0.548861589,0.548667729,0.458370253,0.303894879,0.535894332,"informative, repetitive, formal",2.285714286,0
185203063,140,116,51.45,-2.5833333,"informative, concerned, neutral","[0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1]","Technology and Innovation, Natural Disasters and Weather, Others, Energy and Environment",0.537932356,0.548237205,0.435166006,0.27933582,0.530711899,"informative, concerned, environmental",2.4,0
15312292,4333,1817,44.513442,-88.015787,"neutral, indifferent, uninvolved","[0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Natural Disasters and Weather, Others, Society and News, Economy and Business",0.561091021,0.543408476,0.44230861,0.28848656,0.535828017,"informative, consistent, neutral",3.428571429,0
402936701,19,33,33.7629088,-84.4226745,"neutral, indifferent, unrelated","[0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 1]","Natural Disasters and Weather, Society and News, Sports and Entertainment, Politics and Elections",0.53681827,0.524319387,0.475474138,0.328630043,0.513522604,"informative, factual, neutral",2,0
27257426,19948,21159,42.33196,-71.0201725,"neutral, indifferent, unaware","[0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1]","Natural Disasters and Weather, Technology and Innovation, Politics and Elections, Economy and Business, Sports and Entertainment",0.514765491,0.532013953,0.451901728,0.309519285,0.504255376,"enthusiastic, promotional, engaging",4.2,0
17778734,2527,2726,42.95833333,-75.52277778,"neutral, indifferent, uninvolved","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -1, 1, -1, -1, 0, 0, 0, 0, 0]","Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business, Others, Sports and Entertainment",0.520971009,0.53418321,0.452690071,0.307365572,0.503879851,"partisan, assertive, promotional",3.333333333,1
81057896,1348,1225,50.3,30.28,"concerned, informed, neutral","[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, -1, -1, 0, 0, 0, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Economy and Business, Politics and Elections, Others, Sports and Entertainment",0.531817647,0.524340892,0.463281479,0.31872051,0.512821313,"informative, repetitive, concerned",17,0
153872162,488,279,19.60802778,-155.5452778,"skeptical, conspiratorial, distrustful","[-1, 0, 0, 0, -1, 0, -1, -1, -1, 0, 0, 1, -1]","Natural Disasters and Weather, Energy and Environment, Technology and Innovation, Politics and Elections, Others",0.495240503,0.534326466,0.448488096,0.312022741,0.513445877,"conspiratorial, alarmist, distrustful",1.857142857,0
488478078,615,0,41.89,12.5,"neutral, indifferent, unrelated","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Society and News, Energy and Environment, Technology and Innovation, Economy and Business, Others, Sports and Entertainment",0.513568207,0.545642399,0.440445544,0.289484544,0.541387,"eclectic, informational, scattered",7.666666667,0
274627299,1257,1962,42.95833333,-75.52277778,"indifferent, unconcerned, detached","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Sports and Entertainment,0.525615591,0.539304066,0.445974642,0.314832576,0.53463125,"analytical, opinionated, passionate",2.142857143,0
391201809,365,214,35.53194444,-79.35444444,"concerned, critical, alarmed","[-1, -1, 0, -1, -1, -1, 0, -1, 0, -1, -1, 1, -1, 0, -1, 0, -1]","Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business, Others",0.504808249,0.534700394,0.449890121,0.319741875,0.518782831,"passionate, critical, alarmed",2.428571429,0
110070170,807,1073,39.93,116.4,"indifferent, uninformed, detached","[0, 0, -1, 0, -1, 0, 0, 0, 0, -1, 0, -1, 0]","Natural Disasters and Weather, Society and News, Technology and Innovation, Economy and Business, Politics and Elections, Sports and Entertainment",0.540305631,0.528796246,0.460450143,0.302398011,0.526724944,"informative, neutral, concise.",1.857142857,0
172357087,435,128,53.9666667,-1.0833333,"neutral, indifferent, unaware","[1, -1, 1, 1, 0, 0, 1, 1, 1, -1, 0, 0]","Technology and Innovation, Natural Disasters and Weather, Society and News, Sports and Entertainment",0.506891154,0.551116149,0.458174956,0.326479331,0.513288309,"reflective, candid, passionate",1.714285714,1
124603983,659,610,32.794176,-96.7655033,"concerned, proactive, critical","[1, 0, -1, 1, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0]","Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Sports and Entertainment",0.539399858,0.540822868,0.438406197,0.297331259,0.530657343,"passionate, urgent, informative",2,1
47990469,4400,4033,53.9666667,-1.0833333,"indifferent, unconcerned, detached","[1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Economy and Business, Sports and Entertainment",0.507994441,0.535840833,0.456528853,0.314101122,0.513977078,"enthusiastic, playful, promotional",15,0
462554415,31,7,3.16,101.71,"neutral, indifferent, detached","[0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 1, 0, 0, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Economy and Business, Politics and Elections, Others, Sports and Entertainment",0.53018232,0.52796689,0.45733924,0.3118838,0.528344142,"informative, formal, repetitive",5.166666667,1
273382008,180,0,52.37,4.89,"neutral, unrelated, indifferent","[0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1]","Technology and Innovation, Economy and Business, Energy and Environment",0.540498545,0.54579517,0.422550587,0.258606798,0.51929149,"informative, professional, focused",3.75,0
192547775,21496,0,35.67,51.43,"neutral, unrelated, indifferent","[0, 0, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1, 0, 0, 0, 0, -1, -1, -1]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business",0.543536845,0.562004355,0.41352153,0.253258499,0.546173692,"informative, serious, global",2.857142857,0
16145473,10029,355,48.22,16.37,"concerned, analytical, informed","[-1, -1, 0, 0, 0, -1, 0, 0, 0, 1, 0, 1, -1, 0, -1, 0, -1, 0, 1, 0, 0, 0, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Others",0.538766169,0.540676964,0.42794033,0.27328021,0.530619961,"informative, concerned, analytical",3.285714286,0
23960048,33377,36754,39.90916667,-86.28694444,"reflective, resilient, hopeful","[1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, -1]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Others",0.521861235,0.55608559,0.422403539,0.27627488,0.540430961,"inspirational, reflective, philosophical",2.714285714,1
64379288,681,1635,9.05,7.32,"neutral, indifferent, unrelated","[-1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0]","Technology and Innovation, Natural Disasters and Weather, Society and News, Politics and Elections",0.527939886,0.51937595,0.464935692,0.32938761,0.504641625,"supportive, optimistic, promotional",2.6,0
16434105,44918,24162,28.66416667,-82.51277778,"neutral, indifferent, unaware","[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Sports and Entertainment",0.489836674,0.53357139,0.464792371,0.324156509,0.508061385,"enthusiastic, informative, upbeat",1.833333333,0
381555243,82,1,40.75067198,-73.99728118,"neutral, indifferent, unaffected","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Sports and Entertainment,0.544535046,0.541634449,0.427248844,0.276116387,0.538936019,"informative, promotional, repetitive",21.85714286,0
84056186,2296,2053,44.295,-85.41444444,"faithful, prayerful, hopeful","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","Technology and Innovation, Sports and Entertainment, Energy and Environment",0.52988171,0.537567117,0.439665412,0.321339632,0.527863204,"devout, passionate, reverent",1.571428571,1
566991570,3302,3354,53.9666667,-1.0833333,"indifferent, unrelated, neutral","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, -1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0]","Society and News, Energy and Environment, Economy and Business, Politics and Elections, Others, Sports and Entertainment",0.534340015,0.531078765,0.44037258,0.304704505,0.532301827,"enthusiastic, scattered, repetitive",9,0
158911382,1188,1998,53.9666667,-1.0833333,"indifferent, uninformed, detached","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, -1, -1, 0, 0, -1, 0, 0, 0, 0, 0, -1, -1, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Economy and Business, Politics and Elections, Others, Sports and Entertainment",0.523669259,0.542250103,0.448094738,0.29657384,0.520415423,"informative, engaged, reactive",7.75,1
855534126,278,295,36.2037861,-77.10597308,"neutral, indifferent, unaware","[0, 0, 0, -1, 0, -1, 0, 1, 1, -1, 0, 0]","Natural Disasters and Weather, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business, Others, Sports and Entertainment",0.500325456,0.533201054,0.446007671,0.296509114,0.503166758,"frustrated, opinionated, candid",2,0
29479859,21833,658,29.7804724,-95.3863425,"indifferent, unrelated, neutral","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","Natural Disasters and Weather, Economy and Business, Energy and Environment",0.552355273,0.539801195,0.44341572,0.284929837,0.54143073,"informative, professional, focused",3.2,0
39927967,346,19,39.3002135,-76.6105159,"neutral, informative, detached","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 1]","Natural Disasters and Weather, Society and News, Economy and Business, Others, Sports and Entertainment",0.512345624,0.51106485,0.499943341,0.352884861,0.503098036,"informative, factual, neutral",1.857142857,0
24668895,546,1487,40.73996,-73.98598,"neutral, indifferent, unaware","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Sports and Entertainment, Politics and Elections",0.51992489,0.551213422,0.435006079,0.293835006,0.534972305,"repetitive, factual, detached",1.833333333,0
325068048,483,59,34.0395244,-117.6087689,"indifferent, unrelated, unaffected","[-1, -1, -1, 0, -1, 0, 1, 0, -1, -1, 1, 0, -1, -1, -1, -1, 0, 0, -1, 0, 0, -1]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Economy and Business, Others",0.543090261,0.542215388,0.444122385,0.297832217,0.527976711,"critical, accusatory, political",3.142857143,0
274786499,309,571,38.9041485,-77.0170942,"indifferent, unrelated, neutral","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, 0, 0, 1, 0, 0, 1]","Society and News, Technology and Innovation, Economy and Business, Politics and Elections, Others, Sports and Entertainment",0.527648296,0.524898445,0.472918632,0.318417196,0.510379006,"informative, political, neutral",3.142857143,0
45446985,3098,2499,37.7809687,-122.3896278,"indifferent, unrelated, neutral","[0, -1, -1, 0, 0, -1, 0, -1, 0, -1, 0, -1, -1, -1, -1, 1, 0, 0, 1, -1, 1, -1, 0, 0, -1, -1, 0, -1, 0, -1, 0, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Economy and Business, Politics and Elections, Others, Sports and Entertainment",0.521801787,0.531460718,0.450722637,0.310843216,0.513744228,"critical, opinionated, assertive",4,1
5770442,10570,212,53.9666667,-1.0833333,"neutral, indifferent, uninvolved","[0, 0, 0, 0, 1, -1, 0, 0, 0, -1, -1, 0, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Economy and Business, Sports and Entertainment",0.523818076,0.537352012,0.443288278,0.293669332,0.530649146,"informative, news-focused, varied",1.857142857,1
38277042,74605,38,19.27,-98.94,"neutral, uninformed, indifferent","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Economy and Business,0.465274773,0.512882596,0.479958588,0.359124281,0.493869974,"informative, serious, concerned",2.2,0
627844347,248,1249,37.25833333,-119.6291667,"uncertain, reflective, distracted","[-1, 0, 0, 0, 1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 1, -1, -1]","Technology and Innovation, Others, Society and News, Politics and Elections",0.515693282,0.542237636,0.448918034,0.329861478,0.518047787,"paranoid, bitter, disillusioned.",2.833333333,1
624431522,157,156,32.77409297,-97.00535385,"neutral, indifferent, unaware","[0, -1, 0, -1, 0, 0, -1, 1, 0, -1, -1, 0, -1, -1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business, Sports and Entertainment",0.535739633,0.534359843,0.473070218,0.31835028,0.523013274,"informative, neutral, factual",4.714285714,0
444127607,496,1039,53.9666667,-1.0833333,"neutral, indifferent, unaware","[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -1, -1, 0, -1, 0, 0, 0, 0, -1, 0, 0, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, -1, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Economy and Business, Politics and Elections, Others, Sports and Entertainment",0.526854086,0.544931922,0.442130446,0.295829968,0.52767016,"passionate, intellectual, assertive",11.75,1
16715398,23568,5754,53.9666667,-1.0833333,"neutral, indifferent, detached","[0, 0, 0, 0, 0, 1, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Politics and Elections, Economy and Business, Others, Sports and Entertainment",0.549614836,0.556001713,0.419999509,0.269903726,0.549789585,"informative, neutral, varied",3.428571429,1
278918598,315,422,49.28,-123.13,"unrelated, indifferent, neutral","[1, 0, -1, -1, -1, -1, -1, -1, -1, 1, 0, 0, 0, 0, 0, -1]","Technology and Innovation, Politics and Elections, Energy and Environment, Economy and Business",0.533320274,0.531168198,0.441863291,0.303657044,0.513244053,"partisan, critical, assertive",2.285714286,0
53584026,3776,3977,41.8375511,-87.6818441,"unclear, unrelated, neutral","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Economy and Business, Others",0.554611165,0.555019337,0.420221978,0.267372875,0.54404781,"informative, neutral, consistent",1.857142857,0
19538986,528549,877,53.9666667,-1.0833333,"indifferent, uninterested, detached","[0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0]","Society and News, Energy and Environment, Politics and Elections, Economy and Business, Others, Sports and Entertainment",0.477118237,0.528621907,0.472617033,0.344937444,0.494303896,"informative, enthusiastic, observant",2.2,0
562519702,477,501,45.27,-75.42,"neutral, indifferent, uninvolved","[-1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, 1, -1, 1, 1, 1, 1, 0, -1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, -1, 0, -1, 0, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, -1, -1, 0, 0, -1, -1, 0, 0, 0, -1, 1, 1, 1, 0, -1, -1, -1, 1, -1, -1, 0, -1, 0, 0, -1, 0, 0, 0, -1, -1, -1, -1, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business, Others, Sports and Entertainment",0.534723816,0.54468649,0.435425586,0.278140915,0.532457462,"informative, repetitive, neutral",21.14285714,1
365112822,3181,3142,40.27888889,-82.79277778,"neutral, indifferent, unrelated","[-1, 0, -1, -1, 0, 0, -1, 0, 0, -1, -1, -1, 0]","Natural Disasters and Weather, Energy and Environment, Economy and Business, Politics and Elections, Sports and Entertainment",0.528087543,0.539694653,0.425623084,0.273490119,0.520505791,"critical, partisan, combative",2.6,0
41544046,220,702,30.00584384,-95.64710398,"neutral, indifferent, unaware","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","Natural Disasters and Weather, Energy and Environment, Technology and Innovation, Economy and Business, Others, Sports and Entertainment",0.509510376,0.529008865,0.459063443,0.332253434,0.50938668,"enthusiastic, social, lively",1.833333333,1
140818586,45,143,32.65333333,-83.45305556,"neutral, indifferent, unaffected","[1, 1, 0, 1, 1, -1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]","Technology and Innovation, Energy and Environment, Economy and Business",0.50511788,0.541374932,0.450043743,0.327200186,0.513272741,"empowered, spiritual, motivational",2.571428571,1
23269092,352,120,45.5369506,-122.649971,"indirect, skeptical, political","[0, 0, 0, -1, 0, 0, -1, 0, 0, -1, -1, -1, -1, 0, 0, -1, -1]","Society and News, Energy and Environment, Technology and Innovation, Economy and Business, Politics and Elections",0.510948274,0.523119974,0.455608056,0.320390654,0.513464468,"passionate, critical, informed",2.428571429,0
237103462,390,218,44.67,-63.61,"unconcerned, indifferent, detached","[0, -1, -1, 1, -1, 0, -1, -1, 0, -1, 1]","Natural Disasters and Weather, Society and News, Technology and Innovation, Economy and Business, Politics and Elections, Others, Sports and Entertainment",0.510071616,0.528832235,0.451853619,0.309758235,0.516060672,"informed, opinionated, engaged",1.571428571,1
395454798,23,12,51.5,-0.1166667,"neutral, observational, detached","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Natural Disasters and Weather,0.507096087,0.570088203,0.446142766,0.277380039,0.524244625,"consistent, factual, neutral",14.875,0
564468207,366,439,47.6204993,-122.3508761,"neutral, indifferent, uninvolved","[0, 0, 0, 1, 0, 1, 0, 0, -1, 0, -1, 0, 0, -1, 0]","Politics and Elections, Society and News, Others, Sports and Entertainment",0.540244156,0.520976436,0.462667249,0.319842154,0.514253877,"informative, news-focused, varied",2.142857143,0
20347310,18548,18235,37.52611111,-85.28083333,"indifferent, unrelated, neutral","[1, -1, 1, 0, -1, 0, 1, 1, -1, 1, 0, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business, Others",0.523066123,0.536636656,0.453666031,0.319826382,0.501433579,"political, critical, sarcastic",3,1
75944553,3225,3218,42.95833333,-75.52277778,"neutral, indifferent, uninformed","[0, 0, 0, 0, 1, 1, 1, 0, -1, -1, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Economy and Business, Others",0.519993701,0.53161979,0.456844403,0.319105422,0.517652899,"informative, observational, varied",1.833333333,1
168327262,705,556,19.34038889,-99.62444444,"concerned, unaffected, questioning","[0, 0, -1, 0, -1, -1, -1, 0, 1, -1, -1, -1, -1, -1, -1, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, 0, 1]","Natural Disasters and Weather, Society and News, Technology and Innovation, Politics and Elections, Economy and Business",0.512573848,0.529457931,0.433347245,0.296389825,0.512483016,"defensive, dismissive, argumentative",4.285714286,1
